 Net Value Growth Rate, Net Income to Stockholder's Equity, Borrowing dependency, Persistent EPS in the Last Four Seasons, Total debt/Total net worth, Equity to Liability, Retained Earnings to Total Assets, Net Value Per Share (B), Non-industry income and expenditure/revenue, ROA(C) before interest and depreciation before interest, Interest Expense Ratio, Debt ratio %, Quick Ratio, Interest Coverage Ratio (Interest expense to EBIT), Cash/Total Assets, Degree of Financial Leverage (DFL), Interest-bearing debt interest rate, Cash/Current Liability, Total income/Total expense, Total Asset Return Growth Rate Ratio, Pre-tax net Interest Rate, Working Capital/Equity, Accounts Receivable Turnover, Fixed Assets Turnover Frequency, Working Capital to Total Assets, Inventory/Working Capital, Working capitcal Turnover Rate, Operating profit per person, Total assets to GNP price, Equity to Long-term Liability, No-credit Interval, Average Collection Days, ROA(A) before interest and % after tax, Current Ratio, Current Asset Turnover Rate, Operating Profit Per Share (Yuan ¥), Current Liabilities/Equity, Cash Turnover Rate, Operating Expense Rate, Total Asset Growth Rate, Revenue Per Share (Yuan ¥), Operating Profit Rate, Quick Asset Turnover Rate, Allocation rate per person, Continuous Net Profit Growth Rate, Total expense/Assets, Inventory and accounts receivable/Net value, Revenue per person, Operating Profit Growth Rate, Cash Flow Per Share
0.000431461,0.841718324,0.371592076,0.232391037,0.003431547,0.047656343,0.93850563,0.192153723,0.303618789,0.51313801,0.630905399,0.080599813,0.006149195,0.565579893,0.054541919,0.026887623,0.001283128,0.003977248,0.00257115,0.263304349,0.797507326,0.732203014,0.000967811,0.000485672,0.755580853,0.277384248,0.593918536,0.400533683,0.00561612,0.112708953,0.62375351,0.006528988,0.577245966,0.006428061,6540000000.0,0.103656054,0.3288109,4450000000.0,6670000000.0,5990000000.0,0.02955367,0.999022239,6960000000.0,0.010770852,0.217578084,0.013154301,0.396631669,0.041851857,0.847990584,0.32386645
0.00054453,0.844605658,0.370940072,0.283634301,0.007863468,0.026919277,0.95214727,0.226202014,0.303642717,0.565836299,0.630658142,0.136862472,0.009283993,0.565223744,0.299513531,0.026805042,0.000367037,0.012895938,0.002807701,0.265424156,0.797506219,0.739722785,0.002006635,0.015317566,0.852167106,0.277203945,0.593952443,0.4104724,0.008662079,0.114393684,0.624139672,0.003151778,0.643698212,0.011697311,9990000000.0,0.124501262,0.332215859,0.00011556,4670000000.0,0.000114825,0.127334876,0.999009991,8430000000.0,0.001068465,0.217690347,0.015662382,0.405152306,0.112539107,0.848137692,0.326802009
0.000427219,0.838329765,0.369637181,0.202798525,0.000859939,0.144411376,0.916100363,0.169482955,0.303158836,0.428460001,0.630612252,0.025334825,0.033443462,0.565158396,0.178983952,0.026791157,0.0,0.083569341,0.001967614,0.263634598,0.796994775,0.734395568,0.00129853,9150000000.0,0.805203372,0.27704341,0.594021476,0.388435359,0.001686099,0.110933234,0.624988327,0.004870697,0.475795901,0.039563059,0.000169445,0.090872079,0.326491664,0.000361658,0.000162932,5770000000.0,0.006291877,0.998814139,0.000161227,0.01064092,0.217535967,0.021872384,0.394587251,0.007155971,0.847967056,0.3234774
0.000477377,0.842167417,0.369637181,0.236740096,0.002476769,0.061336969,0.943418692,0.193755004,0.303470869,0.536245308,0.630661224,0.062883575,0.008342618,0.565218524,0.104317427,0.026803919,0.000422042,0.009063824,0.002380789,0.264430302,0.797572761,0.735317256,0.00145273,0.000286713,0.815168547,0.277305429,0.59396246,0.400929423,0.001516038,0.110933234,0.623809495,0.004353228,0.593000436,0.013332876,0.00011356,0.121162772,0.32821776,8000000000.0,0.000216703,6880000000.0,0.029780541,0.999147724,7680000000.0,0.006858241,0.217636178,0.04079591,0.398796661,0.014429446,0.848153291,0.328711891
0.027654022,0.842831574,0.369637181,0.242412782,0.002028105,0.071935831,0.947643865,0.191015971,0.303037019,0.644079364,0.630617046,0.053541736,0.021106393,0.56516569,0.129892289,0.026792689,0.0,0.011948673,0.002390755,0.358628809,0.797694086,0.739180128,0.004153267,0.006281201,0.894054806,0.277046031,0.594063034,0.492243504,0.001435255,0.110933234,0.624506934,0.00152252,0.69515918,0.0233135,0.000278662,0.140786581,0.328029462,0.000138936,0.000206527,0.004343505,0.019722613,0.999456581,0.000265716,0.00117412,0.21773919,0.052212655,0.395981903,0.060705316,0.848679798,0.338473509
0.0004241,0.84181556,0.369637181,0.227947433,0.00556817,0.033635074,0.939264213,0.179217058,0.303532744,0.507044313,0.630614307,0.11192067,0.004300756,0.565160625,0.070484835,0.026791624,0.000292029,0.003633251,0.002359691,0.263976502,0.797483808,0.741717918,0.001438528,0.001693798,0.897918408,0.277444297,0.593997958,0.396259696,0.001015671,0.110933234,0.623772207,0.004398485,0.570431749,0.015935676,0.000182132,0.110251608,0.330540622,4130000000.0,0.000141192,659000000.0,0.038809988,0.999043847,777000000.0,0.001222374,0.217594191,0.031327081,0.407640172,0.015613296,0.84803964,0.327332532
0.000390062,0.841576375,0.371552933,0.226056538,0.0026628,0.05794337,0.94006196,0.174918882,0.303496489,0.566567543,0.630641704,0.066571938,0.009826111,0.565189289,0.179955275,0.026797676,0.000105011,0.020038933,0.002395402,0.263814097,0.797634461,0.733432322,0.001874753,6880000000.0,0.778904323,0.27700959,0.593947233,0.404468465,0.000330879,0.111910254,0.623271701,0.003372087,0.572067161,0.010103557,0.000103856,0.110088755,0.32779141,0.000214154,0.000242027,5530000000.0,0.014126473,0.999186894,0.000111407,0.03396866,0.217576328,0.026439785,0.395115102,0.016626764,0.847975526,0.327297163
0.000521322,0.843608768,0.371944359,0.274274369,0.005388523,0.034396297,0.94970034,0.233070667,0.30363184,0.560230098,0.630716703,0.109623001,0.007033801,0.565290987,0.140740811,0.026819715,0.000315032,0.007501848,0.002682135,0.26443885,0.797535686,0.735869689,0.001753016,0.000559808,0.810708416,0.277371413,0.593944766,0.402783745,0.03731488,0.11353904,0.623874697,0.003609473,0.621565635,0.010160967,9400000000.0,0.127106913,0.330345038,731000000.0,6050000000.0,7790000000.0,0.08637718,0.999039803,6800000000.0,0.00949736,0.217610093,0.018287027,0.401529696,0.041093959,0.848201735,0.348447337
0.000452448,0.841628538,0.371351628,0.242885506,0.003938573,0.043000173,0.968791762,0.242467658,0.304138925,0.517574221,0.630718415,0.088943979,0.008679492,0.565270861,0.033191731,0.026815282,0.000262026,0.002668169,0.002439379,0.262740984,0.797851102,0.734253791,0.000361154,0.000426665,0.790031871,0.277109333,0.594005224,0.394835033,0.006924354,0.113340199,0.623908627,0.017476955,0.573648059,0.010121653,0.000313783,0.103818907,0.328660877,787000000.0,0.000370152,6910000000.0,0.018542886,0.999060832,0.000297529,0.002632333,0.217572678,0.019507316,0.398349193,0.008698207,0.848079731,0.320789418
0.000440669,0.841972373,0.372490119,0.231540134,0.003344915,0.048591842,0.942366988,0.176857275,0.30336573,0.53254034,0.630631087,0.079088188,0.023863768,0.565186584,0.103842469,0.026797102,0.000115012,0.020991899,0.00237844,0.263790009,0.797556852,0.737030602,0.002241993,0.0002852,0.841022431,0.277087942,0.594000432,0.417799236,0.006559981,0.118513324,0.624136292,0.002821315,0.588203227,0.030020499,0.000142333,0.114811497,0.327110851,0.000101891,0.000198548,8260000000.0,0.018815131,0.999184583,0.000125593,0.015209629,0.217588022,0.035048226,0.396259226,0.034657697,0.848039875,0.330268091
0.000424299,0.839629586,0.369637181,0.212725726,0.001699815,0.082965597,0.929180762,0.185032236,0.303433406,0.456637254,0.630566705,0.046225474,0.006014446,0.565101276,0.077936722,0.026779312,0.000854085,0.012123789,0.002132984,0.263635375,0.797324302,0.732120754,0.002702566,0.001955547,0.754717263,0.27704988,0.593918878,0.390798489,0.005052648,0.110933234,0.623824072,0.002340565,0.519297863,0.006808715,3690000000.0,0.095024835,0.327234123,8300000000.0,4520000000.0,505000000.0,0.017484157,0.998958111,438000000.0,0.008067596,0.217551596,0.013107958,0.39377002,0.138992113,0.848066356,0.318349013
0.000537068,0.84113815,0.374299627,0.227380165,0.00608158,0.031704123,0.940753391,0.210147065,0.303678247,0.502461853,0.631149916,0.118148562,0.005174756,0.565846761,0.016237932,0.026958365,0.00039804,0.001291417,0.002441101,0.264067417,0.79752116,0.733275795,0.000699989,0.000181559,0.770287224,0.277613386,0.59394283,0.394371452,0.008160176,0.11993571,0.62340257,0.009042042,0.5611099,0.008011207,0.000150131,0.10039899,0.329098065,2400000000.0,97700000.0,8350000000.0,0.025046508,0.999005485,0.000108286,0.012952115,0.21759661,0.011504143,0.39904049,0.016333005,0.847986832,0.326802009
0.000453995,0.841080566,0.371755356,0.225205635,0.008039468,0.026560107,0.939305798,0.18734988,0.303534677,0.487690733,0.630955055,0.138495027,0.005285176,0.565550361,0.1115993,0.026880294,0.000438044,0.00407991,0.002449426,0.264068971,0.797426812,0.739447333,0.000874479,0.001696068,0.847582186,0.277285936,0.593962542,0.400771127,0.00226843,0.110933234,0.624313646,0.007237733,0.552006106,0.010607143,0.000148205,0.104877453,0.333365158,571000000.0,2940000000.0,5900000000.0,0.059636705,0.998995317,0.00011584,0.00654972,0.21762185,0.009298703,0.406684949,0.076262797,0.848152703,0.313362099
0.000495494,0.840908274,0.372732804,0.221896568,0.006165477,0.031416312,0.935742147,0.18857191,0.303560056,0.492029445,0.631467377,0.119116002,0.006854759,0.566193283,0.007101797,0.027064293,0.000610061,0.000459353,0.002374574,0.264128028,0.797445903,0.73590921,0.000781147,0.000229219,0.808243499,0.277394792,0.593961044,0.395716967,0.015000766,0.110977589,0.623878993,0.008096765,0.556312691,0.010853632,0.000138585,0.10113183,0.329792057,592000000.0,6890000000.0,8060000000.0,0.033304596,0.998999014,9180000000.0,0.022108132,0.217659808,0.013207952,0.40300607,0.029481662,0.84809126,0.324220132
0.000457389,0.842595869,0.370118077,0.231729224,0.011926062,0.021298823,0.942465725,0.201929965,0.303557639,0.49490567,0.630612252,0.167729842,0.007071855,0.565158396,0.236022681,0.026791157,0.0,0.007175267,0.002449036,0.26394542,0.797438433,0.738995503,0.001138243,0.002404906,0.825006023,0.277295511,0.593938818,0.407204722,0.001986316,0.110933234,0.623918268,0.00555724,0.577191452,0.008917913,944000000.0,0.116521456,0.336770819,7960000000.0,435000000.0,9000000000.0,0.136818065,0.998994046,8120000000.0,0.007386015,0.217587193,0.018687333,0.412053219,0.136844734,0.848013842,0.340171182
0.000470839,0.842916891,0.369637181,0.242318238,0.002668272,0.057848718,0.947968194,0.191226666,0.303517517,0.542095257,0.630641019,0.066662636,0.014245396,0.565198023,0.183574326,0.026799533,0.000237024,0.016987682,0.002589791,0.263763589,0.797633078,0.738907984,0.000862305,0.000661936,0.881258823,0.277207648,0.594018889,0.407781371,0.001912266,0.110933234,0.624131539,0.007335932,0.6150785,0.021859526,0.000196328,0.122384171,0.328123685,0.000151501,0.000132866,6850000000.0,0.027088343,0.999175917,0.000137772,0.004705126,0.217588583,0.022753361,0.401453331,0.022087746,0.848030335,0.336988046
0.000424499,0.838730261,0.369637181,0.209416659,3470000000.0,0.798122141,0.882223386,0.154017951,0.303600903,0.433676205,0.630523212,0.00108837,0.107956835,0.565026453,0.025664422,0.026764191,0.0,0.024196984,0.002014561,0.26293991,0.797092028,0.735334027,0.00069796,5670000000.0,0.83258762,0.27697486,0.594051111,0.35872097,0.000283081,0.110933234,0.624328386,0.009058266,0.490569123,0.107802472,0.00019586,0.089487827,0.326311833,4410000000.0,0.000232892,439000000.0,0.004401289,0.998684033,0.000211181,0.066473428,0.217589187,0.022214312,0.393662843,0.036050115,0.847946269,0.319728372
0.000458262,0.841540678,0.370359642,0.255081781,0.001491898,0.092272243,0.965657035,0.302937087,0.303532019,0.550528933,0.63062458,0.041358043,0.024619863,0.565174672,0.240766963,0.026794581,0.000130013,0.03506021,0.002625285,0.263928324,0.797645943,0.737251606,0.001213314,9680000000.0,0.86122034,0.277038488,0.594069246,0.401483458,0.021202122,0.112099654,0.621432442,0.005207991,0.580462276,0.027154361,0.000276307,0.133539614,0.327285553,0.000347832,0.000130669,7260000000.0,0.037584887,0.999179615,0.000265456,0.016553541,0.217591002,0.011983257,0.395904199,0.013098718,0.8480227,0.330444932
0.000731163,0.843813454,0.370097946,0.309634112,0.001299483,0.103274751,0.962330656,0.290758923,0.303564406,0.643591869,0.630632115,0.036672008,0.025233722,0.565185934,0.270141925,0.026796964,0.000373037,0.042868179,0.003332772,0.265882618,0.797860648,0.736843175,0.001383746,0.000122553,0.8546138,0.277029763,0.594022492,0.412699848,0.0170886,0.111877474,0.576294299,0.004571829,0.687854339,0.027679789,0.000187138,0.177835681,0.327174545,0.000289637,9020000000.0,0.000131386,0.046326966,0.999343461,0.00018402,0.020982516,0.217630534,0.010997923,0.396216355,0.016274253,0.848175384,0.357289382
0.000673369,0.842414965,0.37978183,0.235511014,0.01795931,0.017608701,0.937109682,0.179301336,0.303525251,0.512114269,0.631406419,0.196601868,0.006527866,0.566053008,0.094646896,0.027019278,0.000477048,0.002608797,0.002338509,0.264194854,0.797437741,0.739018748,0.000519412,0.001243682,0.808668728,0.277129855,0.593938667,0.39925601,0.000407567,0.114522668,0.623939315,0.01215454,0.565689054,0.008047401,0.000124053,0.117172869,0.34119588,4060000000.0,8340000000.0,6080000000.0,0.09734259,0.999008951,0.000124614,0.005477636,0.217618554,0.027274721,0.419050592,0.045441593,0.848070779,0.324750654
0.000428866,0.839132438,0.370720873,0.207620308,0.001165431,0.112848757,0.925641249,0.175298133,0.303197266,0.450592307,0.630538965,0.033316202,0.004200941,0.564974168,0.016797558,0.026753883,0.000163016,0.002734321,0.002103534,0.263710749,0.797239776,0.732645519,0.001274183,0.000332103,0.766160948,0.276978328,0.593949039,0.395129011,0.002441401,0.111127411,0.623904052,0.004964627,0.502071522,0.009299191,0.000128423,0.096409087,0.327136558,3820000000.0,0.000210805,6210000000.0,0.006518747,0.999000285,0.000140218,0.009760945,0.217524976,0.023380519,0.394328685,0.024105871,0.848330774,0.317959963
0.000432859,0.839238768,0.371806801,0.206485771,0.002270675,0.065713209,0.93711875,0.193122919,0.303372981,0.448203578,0.630142053,0.058711491,0.006953326,0.564460615,0.055942238,0.026662617,0.000334033,0.005679096,0.002066449,0.263311343,0.79725942,0.73269899,0.000543759,0.000455412,0.765689087,0.277156235,0.593935509,0.38914769,0.001669263,0.110933234,0.623933869,0.011642195,0.510466638,0.007970646,0.000109263,0.093152023,0.327890564,79800000.0,8070000000.0,5630000000.0,0.015578444,0.998932806,0.000108934,0.00815385,0.217536607,0.014425883,0.395566589,0.030122057,0.847820313,0.326094645
0.000479324,0.842134994,0.377266637,0.232863761,0.022207936,0.016205957,0.936412557,0.183178121,0.303553288,0.495636913,0.631216353,0.210297185,0.005369395,0.565880024,0.080045954,0.026967795,0.000360036,0.002239173,0.002307808,0.264118703,0.797441753,0.734734742,0.000549846,0.000549974,0.770457942,0.27798543,0.593926945,0.395298614,0.003217219,0.115992792,0.623654257,0.01148593,0.557893589,0.006672678,0.000156623,0.109600195,0.343288102,5150000000.0,0.000143042,7220000000.0,0.080418047,0.998998899,0.000131837,0.006025465,0.217609472,0.029014664,0.421341518,0.026364878,0.848065121,0.332460918
0.000453721,0.840547489,0.376300374,0.218871135,0.009576049,0.023976466,0.934370417,0.193544309,0.303507849,0.473699605,0.631419775,0.151494997,0.009135519,0.56654233,0.036534393,0.027191299,0.000192019,0.001613029,0.002269441,0.264035558,0.79739444,0.740682757,0.000787234,0.00065891,0.85427957,0.277143756,0.593974715,0.395049863,0.002546105,0.11793678,0.624155979,0.008040407,0.542357174,0.011966265,0.000163199,0.101050403,0.332656413,2190000000.0,9640000000.0,7320000000.0,0.06090718,0.998981105,0.000146059,0.009838955,0.217604571,0.023147475,0.406313846,0.045394592,0.848009018,0.326625168
0.00046203,0.841681337,0.371653586,0.231351045,0.003438842,0.047583921,0.941674531,0.193544309,0.303699033,0.505825574,0.630703347,0.08069051,0.020809445,0.565288595,0.152690014,0.026819187,0.000144014,0.023243817,0.002500843,0.264345603,0.797528769,0.736321483,0.002065474,0.000363119,0.827900022,0.277002709,0.593985432,0.396338844,0.002214018,0.116291712,0.624423127,0.003062118,0.574792848,0.021445175,0.000129639,0.100154711,0.327431475,0.000144626,0.000104304,6210000000.0,0.026014489,0.999001788,0.000135848,0.011191915,0.217644866,0.01619552,0.395582666,0.032028553,0.848118564,0.322380986
0.000424998,0.839052904,0.370658245,0.208660301,0.002406551,0.062758731,0.925790308,0.168176647,0.303389175,0.453127285,0.630459514,0.061462648,0.012070065,0.564925816,0.107741213,0.026744532,0.000330033,0.010909851,0.002162383,0.263877039,0.79728612,0.735841788,0.000842016,0.000232245,0.825587413,0.27715903,0.5939839,0.391149002,0.000639874,0.111633248,0.623953025,0.007510129,0.504034017,0.015944412,0.000148851,0.094291996,0.327915307,0.000102921,0.000231504,5830000000.0,0.014867583,0.998947249,0.000123098,0.002976592,0.217603695,0.042529649,0.398913217,0.017649046,0.848088707,0.317181863
0.000546626,0.84566157,0.369637181,0.295074218,0.004151962,0.041365711,0.961548907,0.220091863,0.303966352,0.628040755,0.630612252,0.092269553,0.01255666,0.565158396,0.382834344,0.026791157,0.0,0.024324892,0.003050893,0.265329355,0.797831735,0.736839693,0.001059114,0.001025054,0.832392573,0.27700479,0.593979741,0.400251012,0.003180239,0.110933234,0.624450572,0.005966262,0.694614043,0.012784984,0.000166337,0.129305431,0.329374764,0.000315238,9480000000.0,9370000000.0,0.043891889,0.999127156,0.000174336,0.002345174,0.21762628,0.017329979,0.397876271,0.014996401,0.849361895,0.349862064
0.000462405,0.840489345,0.369838486,0.218492956,0.001168167,0.112641996,0.942149995,0.180439088,0.303507607,0.507629308,0.630919097,0.033406899,0.01391788,0.565497162,0.043512053,0.026867324,0.000410041,0.011641737,0.002363241,0.264511893,0.797456832,0.734225623,0.001773305,8090000000.0,0.799948019,0.277174022,0.593968418,0.395931797,0.00130395,0.110933234,0.623234901,0.003564216,0.545900567,0.023355933,9150000000.0,0.100073284,0.326755005,4900000000.0,8530000000.0,6000000000.0,0.01450459,0.999033332,6920000000.0,0.025494276,0.217645679,0.010972668,0.396224393,0.016515136,0.848257108,0.320966259
0.000453546,0.841188201,0.373089561,0.235700104,0.004679962,0.037954942,0.937895835,0.240866377,0.303616855,0.509481792,0.630945124,0.100039302,0.004111732,0.565548882,0.004401137,0.02687993,0.000424042,0.000382437,0.002515511,0.263898019,0.797566259,0.731991754,0.000844045,0.000147517,0.75174239,0.283782167,0.593916766,0.396078786,0.022930693,0.117348569,0.624986542,0.007488782,0.563726559,0.0060836,0.000128545,0.10829737,0.328603605,804000000.0,9740000000.0,8450000000.0,0.025061633,0.999072502,9360000000.0,0.011214836,0.217589502,0.009788145,0.396945164,0.011127594,0.848084143,0.331788923
0.000448156,0.84027162,0.371035132,0.215751158,0.002056375,0.071133523,0.925708921,0.196999705,0.303575041,0.472773363,0.631342379,0.054176618,0.011810547,0.56617838,0.020077999,0.027059361,0.000312031,0.001921095,0.002282327,0.263906567,0.797406614,0.736321447,0.001779392,0.000188368,0.837360635,0.277189511,0.59400653,0.391861333,0.002171391,0.110933234,0.624355008,0.003554823,0.538541212,0.01687483,0.000195213,0.095024835,0.327961921,2200000000.0,0.00011078,5630000000.0,0.021053587,0.998959151,0.000150428,0.009895352,0.217576614,0.01326364,0.397055021,0.014852459,0.847912801,0.317677018
0.000459435,0.840677284,0.377120132,0.219249315,0.007850701,0.026946702,0.93797943,0.175171716,0.303558847,0.493979428,0.632655717,0.136741542,0.00522404,0.567637779,0.00789101,0.027814852,0.000784078,0.00030884,0.002276183,0.263964069,0.797401634,0.734398832,0.00096984,0.000608981,0.782869888,0.277583303,0.593928759,0.392313607,0.00104903,0.110933234,0.623701168,0.006526426,0.553750545,0.007604968,8330000000.0,0.095757674,0.332816811,359000000.0,7960000000.0,7210000000.0,0.053299454,0.998962733,6690000000.0,0.009362853,0.217589695,0.027335757,0.406032504,0.054201489,0.847928235,0.312477895
0.000445161,0.842120265,0.36999282,0.243830954,0.010249045,0.023085986,0.948651625,0.215877966,0.303558847,0.517330473,0.630655744,0.156543822,0.004881551,0.565201784,0.120714436,0.026800335,0.000525053,0.005100396,0.00236555,0.263207217,0.797483532,0.731020088,0.001700263,0.001061366,0.740270335,0.276419232,0.593909017,0.398227087,0.001590598,0.111708551,0.623636826,0.003720481,0.568360227,0.005370342,6470000000.0,0.124989822,0.333190807,6710000000.0,0.000110895,6970000000.0,0.090400351,0.999031252,6460000000.0,0.003335328,0.217576282,0.026688359,0.399420972,0.026770266,0.848017006,0.335113532
